145.645,555.473,-0.358048
145.767,555.478,-0.365115
145.944,555.483,-0.366143
146.046,555.486,-0.36637
146.182,555.49,-0.366525
146.318,555.494,-0.366567
146.485,555.499,-0.366517
146.681,555.505,-0.366444
146.92,555.512,-0.366432
147.149,555.519,-0.366527
147.379,555.526,-0.366675
147.658,555.535,-0.366875
147.932,555.543,-0.367023
148.279,555.554,-0.367045
148.612,555.564,-0.367043
148.97,555.575,-0.367047
149.334,555.587,-0.366999
149.676,555.598,-0.366817
150.094,555.611,-0.366354
150.452,555.622,-0.365733
150.858,555.634,-0.364724
151.294,555.648,-0.362241
151.733,555.661,-0.361046
152.154,555.675,-0.360661
152.577,555.688,-0.360535
152.973,555.699,-0.36047
153.396,555.712,-0.360633
153.766,555.722,-0.360223
154.175,555.733,-0.358716
154.592,555.743,-0.357001
154.932,555.751,-0.356153
155.327,555.759,-0.356471
155.652,555.765,-0.357487
156.086,555.772,-0.358061
156.433,555.777,-0.357997
156.825,555.78,-0.357941
157.206,555.783,-0.357767
157.573,555.785,-0.358196
157.979,555.785,-0.359282
158.301,555.784,-0.360845
158.692,555.782,-0.362369
159.021,555.778,-0.363319
159.44,555.772,-0.364046
159.787,555.765,-0.364115
160.178,555.755,-0.36389
160.541,555.745,-0.363966
160.911,555.732,-0.364575
161.279,555.718,-0.365169
161.649,555.701,-0.365744
162.027,555.682,-0.366406
162.395,555.661,-0.367043
162.761,555.637,-0.36786
163.087,555.615,-0.36871
163.512,555.582,-0.369263
163.864,555.552,-0.368771
164.201,555.521,-0.368348
164.59,555.482,-0.368225
164.963,555.442,-0.368096
165.336,555.398,-0.367707
165.697,555.353,-0.366916
166.064,555.303,-0.365979
166.432,555.25,-0.365318
166.797,555.193,-0.364966
167.204,555.124,-0.364636
167.567,555.057,-0.364105
167.889,554.993,-0.363429
168.265,554.912,-0.362613
168.612,554.83,-0.362396
168.969,554.739,-0.362646
169.29,554.652,-0.363129
169.661,554.542,-0.363551
170.033,554.423,-0.363463
170.369,554.306,-0.36313
170.724,554.172,-0.362721
171.076,554.028,-0.362602
171.447,553.864,-0.363685
171.764,553.713,-0.365075
172.114,553.535,-0.366196
172.443,553.354,-0.366342
172.789,553.15,-0.366131
173.066,552.975,-0.365653
173.392,552.755,-0.365202
173.67,552.555,-0.365119
173.964,552.33,-0.364981
174.298,552.058,-0.364817
174.574,551.817,-0.364752
174.853,551.557,-0.364359
175.138,551.275,-0.363752
175.409,550.988,-0.363781
175.632,550.738,-0.36407
175.895,550.425,-0.364019
176.121,550.139,-0.363125
176.328,549.859,-0.362139
176.554,549.535,-0.361527
176.762,549.216,-0.361357
176.959,548.895,-0.361639
177.147,548.565,-0.36216
177.327,548.229,-0.36252
177.514,547.853,-0.362256
177.682,547.49,-0.361152
177.793,547.233,-0.359943
177.937,546.877,-0.35882
178.074,546.509,-0.358389
178.199,546.147,-0.358522
178.318,545.768,-0.359945
178.429,545.383,-0.36225
178.521,545.031,-0.364461
178.603,544.688,-0.366207
178.69,544.291,-0.368374
178.764,543.915,-0.370374
178.831,543.529,-0.372404
178.893,543.132,-0.374737
178.948,542.722,-0.377321
178.995,542.327,-0.38084
179.039,541.898,-0.384161
179.076,541.493,-0.387614
179.107,541.078,-0.391308
179.135,540.642,-0.393973
179.158,540.22,-0.395457
179.176,539.839,-0.396146
179.195,539.37,-0.39752
179.209,538.932,-0.399246
179.22,538.523,-0.401072
179.23,538.021,-0.40323
179.239,537.527,-0.404828
179.245,537.055,-0.405863
179.25,536.526,-0.40709
179.254,535.995,-0.408328
179.256,535.533,-0.409095
179.259,534.975,-0.409601
179.261,534.442,-0.41048
179.263,533.931,-0.411481
179.266,533.332,-0.412902
179.269,532.741,-0.413806
179.274,532.14,-0.413623
179.279,531.451,-0.413662
179.285,530.897,-0.414227
179.293,530.225,-0.415595
179.302,529.577,-0.417063
179.311,528.948,-0.417994
179.324,528.215,-0.419069
179.338,527.492,-0.420235
179.354,526.759,-0.421387
179.371,525.98,-0.421708
179.389,525.251,-0.422021
179.411,524.386,-0.422427
179.433,523.574,-0.422456
179.457,522.724,-0.421993
